MCS	Id	Type	Volume	SurfaceArea	X_Location	Y_Location	VEGF165	VEGF121	TotalVEGF	CXCL10	CCL2	Growing	Arrested	Quiescent	Apoptotic	Total Cell Number
0	1	1	34	29.779355491267186	48.8020136405601	48.88412583401023	0.04980029910802841	0.0	0.04980029910802841	0.0	0.0	0	0	1	0	1
0	2	1	34	29.779355491267186	56.575301287177645	48.9936087586105	0.04980029910802841	0.0	0.04980029910802841	0.0	0.0	0	0	1	0	2
0	3	1	31	26.056936054858788	64.00159869695725	48.84174534706826	0.04980029910802841	0.0	0.04980029910802841	0.0	0.0	0	0	1	0	3
0	8	1	33	27.297742533661587	101.22442853778746	49.06825620720158	0.04980029910802841	0.0	0.04980029910802841	0.0	0.0	0	0	1	0	8
0	10	1	35	28.538549012464387	116.16607512620207	48.84346074773018	0.04980029910802841	0.0	0.04980029910802841	0.0	0.0	0	0	1	0	10
0	11	1	34	28.538549012464387	123.68833406712912	48.88412583401027	0.04980029910802841	0.0	0.04980029910802841	0.0	0.0	0	0	1	0	11
0	12	1	32	27.297742533661587	131.0553374232379	48.82767370101322	0.04980029910802841	0.0	0.04980029910802841	0.0	0.0	0	0	1	0	12
0	13	1	31	26.056936054858788	138.35992889037354	48.96182339340394	0.04980029910802841	0.0	0.04980029910802841	0.0	0.0	0	0	1	0	13
0	14	1	31	27.297742533661587	145.92484580952598	48.661628277564596	0.04980029910802841	0.0	0.04980029910802841	0.0	0.0	0	0	1	0	14
0	16	1	30	26.056936054858788	160.6999490859476	48.79471477892003	0.04980029910802841	0.0	0.04980029910802841	0.0	0.0	0	0	1	0	16
0	17	1	32	28.538549012464387	168.10504337624025	48.94399930840101	0.04980029910802841	0.0	0.04980029910802841	0.0	0.0	0	0	1	0	17
0	18	1	32	28.538549012464387	175.43355664166927	48.82767370101328	0.04980029910802841	0.0	0.04980029910802841	0.0	0.0	0	0	1	0	18
0	20	1	33	28.538549012464387	190.56249501158902	48.89905532372851	0.04980029910802841	0.0	0.04980029910802841	0.0	0.0	0	0	1	0	20
0	21	1	34	27.297742533661587	197.9588130428216	48.96623802746046	0.04980029910802841	0.0	0.04980029910802841	0.0	0.0	0	0	1	0	21
0	22	1	30	27.297742533661587	205.29143191792315	49.073896236650675	0.04980029910802841	0.0	0.04980029910802841	0.0	0.0	0	0	1	0	22
0	23	1	32	27.297742533661587	212.7304545103706	48.79859229916629	0.04980029910802841	0.0	0.04980029910802841	0.0	0.0	0	0	1	0	23
0	24	1	33	28.538549012464387	220.0175488095328	48.98365576546506	0.04980029910802841	0.0	0.04980029910802841	0.0	0.0	0	0	1	0	24
0	25	1	33	26.056936054858788	228.1532912898648	48.8426550292375	0.04980029910802841	0.0	0.04980029910802841	0.0	0.0	0	0	1	0	25
0	28	1	32	26.056936054858788	64.13903177342748	56.272512573830085	0.04969798028469086	0.0017840542132034898	0.05148203449789435	0.0	0.00196959194727242	0	0	1	0	28
